date,marketValue,traceName
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-08,814251295.83,Chemicals and Pertochemicals
2013-01-09,750335840.49,Chemicals and Pertochemicals
2013-01-10,513436212.56000006,Chemicals and Pertochemicals
2013-01-11,433382664.53999996,Chemicals and Pertochemicals
2013-01-14,726400310.7,Chemicals and Pertochemicals
2013-01-14,726400310.7,Chemicals and Pertochemicals
2013-01-14,726400310.7,Chemicals and Pertochemicals
2013-01-15,635339013.0,Chemicals and Pertochemicals
2013-01-16,814775736.63,Chemicals and Pertochemicals
2013-01-17,390629072.98,Chemicals and Pertochemicals
2013-01-18,734318473.54,Chemicals and Pertochemicals
2013-01-21,340239188.15999997,Chemicals and Pertochemicals
2013-01-21,340239188.15999997,Chemicals and Pertochemicals
2013-01-21,340239188.15999997,Chemicals and Pertochemicals
2013-01-22,720120820.52,Chemicals and Pertochemicals
2013-01-23,440787440.8,Chemicals and Pertochemicals
2013-01-24,822699418.39,Chemicals and Pertochemicals
2013-01-25,504244726.81,Chemicals and Pertochemicals
2013-01-28,674771879.48,Chemicals and Pertochemicals
2013-01-28,674771879.48,Chemicals and Pertochemicals
2013-01-28,674771879.48,Chemicals and Pertochemicals
2013-01-29,586367963.6700001,Chemicals and Pertochemicals
2013-01-30,494241031.45,Chemicals and Pertochemicals
2013-01-31,627465120.82,Chemicals and Pertochemicals
2013-02-01,3086774254.4199996,Chemicals and Pertochemicals
2013-02-04,1578046387.46,Chemicals and Pertochemicals
2013-02-04,1578046387.46,Chemicals and Pertochemicals
2013-02-04,1578046387.46,Chemicals and Pertochemicals
2013-02-05,479317902.59999996,Chemicals and Pertochemicals
2013-02-06,626753164.1800001,Chemicals and Pertochemicals
2013-02-07,378123376.37,Chemicals and Pertochemicals
2013-02-08,590015604.5000001,Chemicals and Pertochemicals
2013-02-11,373401876.18,Chemicals and Pertochemicals
2013-02-11,373401876.18,Chemicals and Pertochemicals
2013-02-11,373401876.18,Chemicals and Pertochemicals
2013-02-12,382479945.17,Chemicals and Pertochemicals
2013-02-13,912538198.15,Chemicals and Pertochemicals
2013-02-14,1245401932.2099998,Chemicals and Pertochemicals
2013-02-15,471937422.59,Chemicals and Pertochemicals
2013-02-18,452632801.69,Chemicals and Pertochemicals
2013-02-18,452632801.69,Chemicals and Pertochemicals
2013-02-18,452632801.69,Chemicals and Pertochemicals
2013-02-19,339210146.16999996,Chemicals and Pertochemicals
2013-02-20,446547295.36,Chemicals and Pertochemicals
2013-02-21,851482146.94,Chemicals and Pertochemicals
2013-02-22,384445961.62,Chemicals and Pertochemicals
2013-02-25,393605059.84000003,Chemicals and Pertochemicals
2013-02-25,393605059.84000003,Chemicals and Pertochemicals
2013-02-25,393605059.84000003,Chemicals and Pertochemicals
2013-02-26,457363109.23,Chemicals and Pertochemicals
2013-02-27,422437934.62000006,Chemicals and Pertochemicals
2013-02-28,506681771.96000004,Chemicals and Pertochemicals
2013-03-01,800957631.67,Chemicals and Pertochemicals
2013-03-04,406058806.53000003,Chemicals and Pertochemicals
2013-03-04,406058806.53000003,Chemicals and Pertochemicals
2013-03-04,406058806.53000003,Chemicals and Pertochemicals
2013-03-05,650480658.02,Chemicals and Pertochemicals
2013-03-06,427943199.55,Chemicals and Pertochemicals
2013-03-07,288603587.53999996,Chemicals and Pertochemicals
2013-03-11,715677796.6999999,Chemicals and Pertochemicals
2013-03-11,715677796.6999999,Chemicals and Pertochemicals
2013-03-11,715677796.6999999,Chemicals and Pertochemicals
2013-03-11,715677796.6999999,Chemicals and Pertochemicals
2013-03-12,530028572.52000004,Chemicals and Pertochemicals
2013-03-13,589620383.62,Chemicals and Pertochemicals
2013-03-14,552851234.1200001,Chemicals and Pertochemicals
2013-03-15,1105552631.1599998,Chemicals and Pertochemicals
2013-03-18,1152807175.6,Chemicals and Pertochemicals
2013-03-18,1152807175.6,Chemicals and Pertochemicals
2013-03-18,1152807175.6,Chemicals and Pertochemicals
2013-03-19,658025291.7,Chemicals and Pertochemicals
2013-03-20,667044289.0699999,Chemicals and Pertochemicals
2013-03-21,405082700.01000005,Chemicals and Pertochemicals
2013-03-22,521537068.74000007,Chemicals and Pertochemicals
2013-03-25,375398122.57,Chemicals and Pertochemicals
2013-03-25,375398122.57,Chemicals and Pertochemicals
2013-03-25,375398122.57,Chemicals and Pertochemicals
2013-03-26,632707284.59,Chemicals and Pertochemicals
2013-03-27,439410626.62,Chemicals and Pertochemicals
2013-03-28,445153171.17,Chemicals and Pertochemicals
2013-03-29,139007262.03,Chemicals and Pertochemicals
2013-04-01,142868206.33,Chemicals and Pertochemicals
2013-04-01,142868206.33,Chemicals and Pertochemicals
2013-04-01,142868206.33,Chemicals and Pertochemicals
2013-04-02,289629109.8,Chemicals and Pertochemicals
2013-04-03,717875135.6,Chemicals and Pertochemicals
2013-04-04,507988894.84999996,Chemicals and Pertochemicals
2013-04-05,588029600.66,Chemicals and Pertochemicals
2013-04-08,449821972.92,Chemicals and Pertochemicals
2013-04-08,449821972.92,Chemicals and Pertochemicals
2013-04-08,449821972.92,Chemicals and Pertochemicals
2013-04-09,426612336.48,Chemicals and Pertochemicals
2013-04-10,1265435083.3,Chemicals and Pertochemicals
2013-04-11,1034280763.74,Chemicals and Pertochemicals
2013-04-12,790026318.75,Chemicals and Pertochemicals
2013-04-15,1826855144.55,Chemicals and Pertochemicals
2013-04-15,1826855144.55,Chemicals and Pertochemicals
2013-04-15,1826855144.55,Chemicals and Pertochemicals
2013-04-16,1484799256.7000003,Chemicals and Pertochemicals
2013-04-17,2946208409.37,Chemicals and Pertochemicals
2013-04-18,1868842475.13,Chemicals and Pertochemicals
2013-04-19,564372704.76,Chemicals and Pertochemicals
2013-04-22,933603272.01,Chemicals and Pertochemicals
2013-04-22,933603272.01,Chemicals and Pertochemicals
2013-04-22,933603272.01,Chemicals and Pertochemicals
2013-04-23,892963305.77,Chemicals and Pertochemicals
2013-04-24,701499567.9499999,Chemicals and Pertochemicals
2013-04-25,2250783141.66,Chemicals and Pertochemicals
2013-04-26,1550955918.68,Chemicals and Pertochemicals
2013-04-29,775149960.5300001,Chemicals and Pertochemicals
2013-04-29,775149960.5300001,Chemicals and Pertochemicals
2013-04-29,775149960.5300001,Chemicals and Pertochemicals
2013-04-30,842872899.8100001,Chemicals and Pertochemicals
2013-05-02,699636389.86,Chemicals and Pertochemicals
2013-05-02,699636389.86,Chemicals and Pertochemicals
2013-05-03,290839578.49999994,Chemicals and Pertochemicals
2013-05-06,448118217.0,Chemicals and Pertochemicals
2013-05-06,448118217.0,Chemicals and Pertochemicals
2013-05-06,448118217.0,Chemicals and Pertochemicals
2013-05-07,700572828.8299999,Chemicals and Pertochemicals
2013-05-08,459221048.28,Chemicals and Pertochemicals
2013-05-10,353169807.0,Chemicals and Pertochemicals
2013-05-10,353169807.0,Chemicals and Pertochemicals
2013-05-13,459848177.64,Chemicals and Pertochemicals
2013-05-13,459848177.64,Chemicals and Pertochemicals
2013-05-13,459848177.64,Chemicals and Pertochemicals
2013-05-14,673395139.09,Chemicals and Pertochemicals
2013-05-15,289111732.22,Chemicals and Pertochemicals
2013-05-16,334385625.01,Chemicals and Pertochemicals
2013-05-17,279793978.68000007,Chemicals and Pertochemicals
2013-05-20,350524755.5,Chemicals and Pertochemicals
2013-05-20,350524755.5,Chemicals and Pertochemicals
2013-05-20,350524755.5,Chemicals and Pertochemicals
2013-05-21,1244672159.15,Chemicals and Pertochemicals
2013-05-22,1428065414.46,Chemicals and Pertochemicals
2013-05-23,1748881638.22,Chemicals and Pertochemicals
2013-05-24,1266569710.52,Chemicals and Pertochemicals
2013-05-27,454638332.43,Chemicals and Pertochemicals
2013-05-27,454638332.43,Chemicals and Pertochemicals
2013-05-27,454638332.43,Chemicals and Pertochemicals
2013-05-28,1653248501.22,Chemicals and Pertochemicals
2013-05-29,1286514807.1100001,Chemicals and Pertochemicals
2013-05-30,1131760597.63,Chemicals and Pertochemicals
2013-05-31,7225327824.71,Chemicals and Pertochemicals
2013-06-03,1152720006.6200001,Chemicals and Pertochemicals
2013-06-03,1152720006.6200001,Chemicals and Pertochemicals
2013-06-03,1152720006.6200001,Chemicals and Pertochemicals
2013-06-04,595151950.3,Chemicals and Pertochemicals
2013-06-05,917587169.45,Chemicals and Pertochemicals
2013-06-06,2825488755.3500004,Chemicals and Pertochemicals
2013-06-07,1252698635.7,Chemicals and Pertochemicals
2013-06-10,1025628006.71,Chemicals and Pertochemicals
2013-06-10,1025628006.71,Chemicals and Pertochemicals
2013-06-10,1025628006.71,Chemicals and Pertochemicals
2013-06-11,1595422870.9,Chemicals and Pertochemicals
2013-06-13,1675819080.8999999,Chemicals and Pertochemicals
2013-06-13,1675819080.8999999,Chemicals and Pertochemicals
2013-06-14,1043975306.28,Chemicals and Pertochemicals
2013-06-17,959500879.94,Chemicals and Pertochemicals
2013-06-17,959500879.94,Chemicals and Pertochemicals
2013-06-17,959500879.94,Chemicals and Pertochemicals
2013-06-18,966424157.93,Chemicals and Pertochemicals
2013-06-19,1272394883.8400002,Chemicals and Pertochemicals
2013-06-20,1468453604.4399998,Chemicals and Pertochemicals
2013-06-21,1706792469.51,Chemicals and Pertochemicals
2013-06-24,812799043.6,Chemicals and Pertochemicals
2013-06-24,812799043.6,Chemicals and Pertochemicals
2013-06-24,812799043.6,Chemicals and Pertochemicals
2013-06-25,4028096958.85,Chemicals and Pertochemicals
2013-06-26,972788562.12,Chemicals and Pertochemicals
2013-06-27,2078163450.8999999,Chemicals and Pertochemicals
2013-06-28,856303357.46,Chemicals and Pertochemicals
2013-07-01,728508838.9,Chemicals and Pertochemicals
2013-07-01,728508838.9,Chemicals and Pertochemicals
2013-07-01,728508838.9,Chemicals and Pertochemicals
2013-07-02,917373971.43,Chemicals and Pertochemicals
2013-07-03,853181740.23,Chemicals and Pertochemicals
2013-07-04,454107732.2,Chemicals and Pertochemicals
2013-07-05,2061578005.18,Chemicals and Pertochemicals
2013-07-08,465761664.5,Chemicals and Pertochemicals
2013-07-08,465761664.5,Chemicals and Pertochemicals
2013-07-08,465761664.5,Chemicals and Pertochemicals
2013-07-09,1643915414.05,Chemicals and Pertochemicals
2013-07-10,549225148.95,Chemicals and Pertochemicals
2013-07-11,1144980737.1699998,Chemicals and Pertochemicals
2013-07-12,1767165666.6,Chemicals and Pertochemicals
2013-07-15,1415836997.22,Chemicals and Pertochemicals
2013-07-15,1415836997.22,Chemicals and Pertochemicals
2013-07-15,1415836997.22,Chemicals and Pertochemicals
2013-07-16,893879154.1700001,Chemicals and Pertochemicals
2013-07-17,590030288.41,Chemicals and Pertochemicals
2013-07-18,926550964.3,Chemicals and Pertochemicals
2013-07-19,2614795800.9700003,Chemicals and Pertochemicals
2013-07-22,460438584.15000004,Chemicals and Pertochemicals
2013-07-22,460438584.15000004,Chemicals and Pertochemicals
2013-07-22,460438584.15000004,Chemicals and Pertochemicals
2013-07-23,2600929869.42,Chemicals and Pertochemicals
2013-07-24,1971225062.25,Chemicals and Pertochemicals
2013-07-25,1361716399.65,Chemicals and Pertochemicals
2013-07-26,2197908315.37,Chemicals and Pertochemicals
2013-07-29,1367284241.6000001,Chemicals and Pertochemicals
2013-07-29,1367284241.6000001,Chemicals and Pertochemicals
2013-07-29,1367284241.6000001,Chemicals and Pertochemicals
2013-07-30,12540156037.07,Chemicals and Pertochemicals
2013-07-31,3594005039.96,Chemicals and Pertochemicals
2013-08-01,2993704704.31,Chemicals and Pertochemicals
2013-08-02,4662077096.92,Chemicals and Pertochemicals
2013-08-05,2272711275.92,Chemicals and Pertochemicals
2013-08-05,2272711275.92,Chemicals and Pertochemicals
2013-08-05,2272711275.92,Chemicals and Pertochemicals
2013-08-06,1795387793.4499998,Chemicals and Pertochemicals
2013-08-07,2990136543.75,Chemicals and Pertochemicals
2013-08-08,3688029028.93,Chemicals and Pertochemicals
2013-08-09,1493878874.8600001,Chemicals and Pertochemicals
2013-08-12,1446157828.43,Chemicals and Pertochemicals
2013-08-12,1446157828.43,Chemicals and Pertochemicals
2013-08-12,1446157828.43,Chemicals and Pertochemicals
2013-08-13,904450560.7,Chemicals and Pertochemicals
2013-08-14,670415070.4,Chemicals and Pertochemicals
2013-08-15,801086464.4799999,Chemicals and Pertochemicals
2013-08-16,607985696.0500001,Chemicals and Pertochemicals
2013-08-19,494535477.12,Chemicals and Pertochemicals
2013-08-19,494535477.12,Chemicals and Pertochemicals
2013-08-19,494535477.12,Chemicals and Pertochemicals
2013-08-20,841388611.7700001,Chemicals and Pertochemicals
2013-08-21,743486793.0999999,Chemicals and Pertochemicals
2013-08-22,924700634.36,Chemicals and Pertochemicals
2013-08-23,730013231.6400001,Chemicals and Pertochemicals
2013-08-26,1102955299.1000001,Chemicals and Pertochemicals
2013-08-26,1102955299.1000001,Chemicals and Pertochemicals
2013-08-26,1102955299.1000001,Chemicals and Pertochemicals
2013-08-27,1476074993.6299999,Chemicals and Pertochemicals
2013-08-28,499931640.49000007,Chemicals and Pertochemicals
2013-08-29,305439252.95,Chemicals and Pertochemicals
2013-08-30,621280560.11,Chemicals and Pertochemicals
2013-09-02,307598222.14,Chemicals and Pertochemicals
2013-09-02,307598222.14,Chemicals and Pertochemicals
2013-09-02,307598222.14,Chemicals and Pertochemicals
2013-09-03,613773009.89,Chemicals and Pertochemicals
2013-09-04,461342118.27000004,Chemicals and Pertochemicals
2013-09-05,1010117470.91,Chemicals and Pertochemicals
2013-09-06,911817245.23,Chemicals and Pertochemicals
2013-09-09,3637712557.7200003,Chemicals and Pertochemicals
2013-09-09,3637712557.7200003,Chemicals and Pertochemicals
2013-09-09,3637712557.7200003,Chemicals and Pertochemicals
2013-09-10,4976732568.22,Chemicals and Pertochemicals
2013-09-11,2456599509.8300004,Chemicals and Pertochemicals
2013-09-12,1423320370.3899999,Chemicals and Pertochemicals
2013-09-13,1410154176.2900002,Chemicals and Pertochemicals
2013-09-16,2262167085.9500003,Chemicals and Pertochemicals
2013-09-16,2262167085.9500003,Chemicals and Pertochemicals
2013-09-16,2262167085.9500003,Chemicals and Pertochemicals
2013-09-17,1520649255.52,Chemicals and Pertochemicals
2013-09-18,820800969.1899999,Chemicals and Pertochemicals
2013-09-19,1948521646.43,Chemicals and Pertochemicals
2013-09-20,1176502738.94,Chemicals and Pertochemicals
2013-09-23,1066257643.5,Chemicals and Pertochemicals
2013-09-23,1066257643.5,Chemicals and Pertochemicals
2013-09-23,1066257643.5,Chemicals and Pertochemicals
2013-09-24,1612982958.72,Chemicals and Pertochemicals
2013-09-25,1558429654.38,Chemicals and Pertochemicals
2013-09-26,1743217104.66,Chemicals and Pertochemicals
2013-09-27,1182424408.1499999,Chemicals and Pertochemicals
2013-09-30,858508734.61,Chemicals and Pertochemicals
2013-09-30,858508734.61,Chemicals and Pertochemicals
2013-09-30,858508734.61,Chemicals and Pertochemicals
2013-10-01,630937437.71,Chemicals and Pertochemicals
2013-10-02,561928448.3,Chemicals and Pertochemicals
2013-10-03,1017051082.33,Chemicals and Pertochemicals
2013-10-04,392937864.49999994,Chemicals and Pertochemicals
2013-10-07,648315196.3,Chemicals and Pertochemicals
2013-10-07,648315196.3,Chemicals and Pertochemicals
2013-10-07,648315196.3,Chemicals and Pertochemicals
2013-10-08,737269204.99,Chemicals and Pertochemicals
2013-10-09,675602264.3199999,Chemicals and Pertochemicals
2013-10-10,1058135698.51,Chemicals and Pertochemicals
2013-10-11,831896251.08,Chemicals and Pertochemicals
2013-10-14,321501247.84,Chemicals and Pertochemicals
2013-10-14,321501247.84,Chemicals and Pertochemicals
